Ten_Bai,Seller_ID,Total_Revenue,Total_Orders,Total_Items_Sold,Avg_Item_Revenue,Seller_Rank
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,89dda63a3c907c468ec88c310ed91213,777.13,2,2,388.57,1727
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,525e75a6fb1454a2325ab1734bcec221,777.07,10,11,70.64,1728
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,da4d149c0ddbac90557103ac0a0ec356,775.98,1,1,775.98,1729
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c33a5c3c983090c8b78a28e65052a20d,774.16,9,9,86.02,1730
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b64d51f0435e884e8de603b1655155ae,773.54,17,23,33.63,1731
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,54aa8463e87776b5612f4bdc4bd5d4de,772.83,7,7,110.4,1732
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,26af45f5dfd967225a832838aa4e24a3,771.61,10,11,70.15,1733
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b0398568231ba5e6734af1881671a317,770.12,4,4,192.53,1734
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,228e4c1a0be164f613d41c24345f9d2c,769.44,5,5,153.89,1735
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,f3295428338a40977a03f555246a70f4,769.38,7,7,109.91,1736
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,8132b9bd16876e1b0f8808d43825dd48,768.94,2,3,256.31,1737
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,768a86e36ad6aae3d03ee3c6433d61df,767.7,17,17,45.16,1738
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,61c36f0fc4a47f9532e5512b66668e62,767.69,1,1,767.69,1739
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,1352e06ae67b410cdae0b2a22361167b,765.22,4,4,191.31,1740
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,9cad4b68bb993ee401a3c5aaa2bc26dd,763.33,5,7,109.05,1741
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,9d5604a1f112324ad6b2aa552122e0fb,761.98,13,17,44.82,1742
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,2fb25ab44bdbeae6a4d816e0d0c9d500,761.29,5,5,152.26,1743
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,72c38a04bd6a1c3dbc5298425a0db86d,760.65,4,5,152.13,1744
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,07d75e33f2750d97d467fb57e4dfdd8a,759.59,2,2,379.8,1745
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,299c89a525fee36c567f4fe72f038100,757.75,2,2,378.88,1746
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,01c97ebb5cdac52891c0ed1c37ba0012,756.0,9,12,63.0,1747
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,acf974e4d5950ad143a247471b831eb9,753.62,5,12,62.8,1748
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6c99c983ce3b6ba0ab813e6790e81691,752.51,9,9,83.61,1749
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,0570350b23eda5444f8d1d9544932058,751.76,6,11,68.34,1750
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,3d3ccf2b2f8134b10dce9dd446f0e075,750.53,3,3,250.18,1751
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6e0908ef4d4efadbc3cc2b74ea477cb0,750.28,8,11,68.21,1752
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,262237171f48e85819065498cac80d7b,749.0,4,10,74.9,1753
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,02b72cdeb9cfcc429f1af6f4e3f3b737,748.64,4,4,187.16,1754
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b6dc74ed30f124f95227bed4e43a3bed,747.59,11,13,57.51,1755
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,916748bc99315c2d202898ae58b1617e,746.51,25,32,23.33,1756
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,95b293867b5862941c9cd74f756a3c68,746.22,9,9,82.91,1757
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,26bad72add1f86e08a776ce4ffdaf1ca,745.92,7,7,106.56,1758
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,aae5e7b457a3c72ee230a47d98fceda5,745.57,5,7,106.51,1759
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,d9cd369bffa979d1634f8e1318bf2f1b,744.81,3,3,248.27,1760
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,f52c2422904463fdd7741f99045fecb6,744.8,12,13,57.29,1761
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,270d3ef21830ad0ecf3a6c53d08a533a,743.67,6,18,41.32,1762
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,3ef37b7ca6dd2b80bd8af81a62504996,740.97,2,2,370.49,1763
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,4e6015589b781adaa5ce7f1892d06bb1,740.5,3,3,246.83,1764
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6d988d6174a2c27441597174f8905515,737.2,19,23,32.05,1765
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,11938fcc75f6902fea1d0a6f72b54a57,737.14,2,2,368.57,1766
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c84592044b180dec206770c38603814b,736.2,15,15,49.08,1767
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,328acb143b4a73aad6bee8e734f5d20d,734.75,2,2,367.38,1768
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b274baf5bbd142410eb2958cf685d684,734.57,7,7,104.94,1769
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,be3b4b0f050a6aa1b2d901c4b77e979f,733.72,3,8,91.71,1770
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,39a5005f2605cbdb4f9ac14485cabfd1,733.66,3,8,91.71,1771
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,8a207b6080964f3c1fc9d35bd6096ba4,730.04,2,3,243.35,1772
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,eb5b6204dde3a6e03b5f1bb8479f055b,727.33,19,21,34.63,1773
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b12cfd255810394b60caef18ae163547,726.15,2,2,363.08,1774
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,2f74af7a0ee5636f12c2336f9fffed47,724.47,13,13,55.73,1775
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c157bdeedcbc9a8e3c8bf0d87ff24428,722.97,7,10,72.3,1776
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,1d503743d2526f03f0c2c89540ee008c,720.53,12,17,42.38,1777
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,9c1c0c36cd23c20897e473901a8fb149,717.04,6,7,102.43,1778
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,385799a1cddbd26dfeb9157356a42282,716.54,5,7,102.36,1779
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,1b4b28463457a256e9a784ebe2a8f630,715.34,1,1,715.34,1780
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,5d043cd5512d4bd2f88e5ccdd5736c38,714.91,1,1,714.91,1781
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,5a6a02f419701fc8c605af71d4fc57a4,714.41,10,11,64.95,1782
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,768de2a4fc06aacecb9a586ccc30746a,713.53,14,14,50.97,1783
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,eebb3372362aa9a46975164bed19a7e7,711.32,7,8,88.91,1784
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a513150f33f99a06569e9cd5c4bb889b,711.25,2,2,355.63,1785
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,cb9fb4ca75d7ba8437480e8dde64fe98,705.56,10,10,70.56,1786
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,4de6e4ba574aa9dfdc824bc44dc47fdd,704.42,14,14,50.32,1787
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,e601b04acf48b4576e73ddca9481f0dc,702.94,15,16,43.93,1788
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,3f9be91358837bff69df67edfa3e42e8,702.06,7,7,100.29,1789
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,89ad3263c0931c47f976d7c5778e60f6,699.74,6,6,116.62,1790
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b44dbfbf62e52125f3c15d230569ea91,699.06,4,8,87.38,1791
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,5882f40daf39bc2a465e0cb453ddc222,698.9,1,1,698.9,1792
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6e4a902d1054e4e17aa6eab87fac1c75,695.7,7,8,86.96,1793
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6650fcccd8cd2f7e55ffa524f30c4c59,695.7,3,3,231.9,1794
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c53bcd3be457a342a97e39e5a9f0be22,695.59,5,5,139.12,1795
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b26741d31a563d769b4af0465ab20c56,695.03,2,2,347.52,1796
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,af7cdac9d9897cddead9c6b08976c642,694.01,6,6,115.67,1797
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c458e2045a8aa8964f8879af03fdcce6,691.7,4,9,76.86,1798
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,4be6b962d83299498bae2190f95d6566,691.09,11,12,57.59,1799
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,3be5841cdcc46de4ed3f9116f104b2c5,687.95,4,4,171.99,1800
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6179a28a13a726c29b3bf54c070dccab,686.24,2,2,343.12,1801
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,70b52a4cfc823994561b00bad161b4ed,685.35,8,10,68.54,1802
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,26d6bbee02420494d471c9f6436929c0,681.7,12,13,52.44,1803
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,3968920b9aa752ab98f7d5888c9252f2,681.01,8,10,68.1,1804
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c52c644cc0dc85121207a27013efc6af,680.96,1,2,340.48,1805
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6879c4d287a8dd06b11f54ea8f78e4da,677.13,6,6,112.86,1806
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6eeed17989b0ae47c9f11ece6f38ea90,676.01,3,3,225.34,1807
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,53336f97ddbe53e2a617d07b17447b95,674.83,1,1,674.83,1808
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,83353a83fd769dfafa4f21a72b15e3e5,674.33,5,5,134.87,1809
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,685b870da5b52a710782c9c0fefbeb5b,670.98,2,2,335.49,1810
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,ff4e2d38692ce827b1a4f4b8196e680d,669.18,11,11,60.83,1811
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6dc9bec584588412a6a338830946a3e4,667.83,2,2,333.91,1812
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,48efc9d94a9834137efd9ea76b065a38,666.0,33,34,19.59,1813
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,bf961104a38e01b9062ee026bb657dee,665.46,4,4,166.37,1814
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,63ffcb71394dd8ea3872ed9ffda17c74,663.72,17,17,39.04,1815
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,e4fc40017a6d22c46a14ac2e17f87c3e,662.05,3,3,220.68,1816
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,4170f6a9367e6b5d6401d03ce6d54569,661.81,4,5,132.36,1817
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b5bb2b985208834bd5bd86c7a402bbad,659.72,2,2,329.86,1818
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,7402d13c03a7e91366337cd1de471144,659.57,4,4,164.89,1819
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,89bc797e2e29667aa035d4368f9b7f92,659.45,17,20,32.97,1820
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c7a0a13cbcf29d5ce51c8f80afdc0b89,657.8,8,9,73.09,1821
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,ad8ada0ffa993cb1197d102d9ab21a3e,656.16,1,2,328.08,1822
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,4e326052e5dbba8adcd512f3450a307e,655.96,3,6,109.33,1823
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6ee85be3693ed79a8e80718743d80655,655.32,9,13,50.41,1824
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,9e6967d3cf386d284251784b18ccb485,654.9,9,11,59.54,1825
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,f5b44895715ddfe3087dc414f30268f3,654.44,19,19,34.44,1826
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,791cfcfe22fe4a771ece27f90017da92,653.75,2,2,326.88,1827
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,13c2ed7698b3ca92dad49e849219da59,653.29,8,9,72.59,1828
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,d4e4b5192cba4e0e66eb12a9d347239d,652.09,12,12,54.34,1829
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,bbaff50f3b708fda865918715276cd87,651.77,12,16,40.74,1830
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,3ea00e1dea2b0659dbaf654735929220,649.97,7,7,92.85,1831
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a35ef466c6fd6d052f5d241240d3c5e2,649.55,3,3,216.52,1832
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,7c1fea10b5b006671d608b1d7c446ec4,647.75,14,14,46.27,1833
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,2e7ea2aafec5835e781b21d6d1faf1f1,646.62,7,7,92.37,1834
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,1588ac4010787100dddef64568f0ae35,645.97,3,3,215.32,1835
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,bb2afe2061d53c6968aa0cffa233a8ec,644.02,5,6,107.34,1836
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,e627629ba868740e287800f1a9be81c2,643.55,13,13,49.5,1837
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,8b2d4ab22f42c5cfc338b846decfda60,643.32,6,9,71.48,1838
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c3aad7dc65449ae90a5e9c3c6c1e78e0,640.36,6,6,106.73,1839
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,ce616e1913288884e7742faac9d981db,640.03,15,24,26.67,1840
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,1fe61aa5494bd3ae92a2c13e067c810f,638.58,1,2,319.29,1841
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,f9ec7093df3a7b346b7bcf7864069ca3,638.13,9,9,70.9,1842
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,74871d19219c7d518d0090283e03c137,637.91,6,7,91.13,1843
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b87a7ea0c30fad2dd6781b74a0064859,637.75,9,9,70.86,1844
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,632.68,3,3,210.89,1845
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,2953ce3a88f5e3c3b696d77fc9e4c8eb,631.32,14,15,42.09,1846
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,d197aa8fbc64087f61984deef05f6227,630.65,6,7,90.09,1847
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,9599519be538b98748162a2b48248960,630.06,1,3,210.02,1848
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,70125af26c2d6d4ef401a1d02ae7701f,629.62,5,8,78.7,1849
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,6c17baf138731a4aaacc3210adf2037b,628.72,4,5,125.74,1850
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,c42fd8e4d47dfb18ce5222f2dd7752f9,628.63,7,11,57.15,1851
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,5f5a58930c3c35f3b5af264f34fb8c85,628.59,3,3,209.53,1852
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,cd2169d9f31ff6fbb9ca3373b0c9e354,625.33,1,1,625.33,1853
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b3f19518fcec265b2e97af287725f981,624.48,9,9,69.39,1854
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,3d0cd21d41671c46f82cd11176bf7277,622.38,9,11,56.58,1855
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,7b7f91e98f8c6def45a1407923304402,620.49,11,14,44.32,1856
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,d7485b33791774c36108f8c69602d48d,619.14,10,10,61.91,1857
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,32fdd5d44ecb43dfd6a24b9369eca144,617.88,8,8,77.24,1858
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,33cbda8716511e27e556dff9d8418bf2,615.57,5,6,102.59,1859
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,4a82168aaef173cbb6e46ae88728f919,612.39,4,4,153.1,1860
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,eb9cd5b35d95206585e2185318cb5c61,611.55,2,3,203.85,1861
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a2fa0bdc798ee84cdb08281337cf4fb6,611.02,10,13,47.0,1862
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,f524ad65d7e0f1daab730ef2d2e86196,609.5,1,2,304.75,1863
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,b248792ac0b60ec3f93d80af1b4fae47,608.35,7,9,67.59,1864
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,fc59392d66ef99377e50356ee4f3b4e1,606.96,5,5,121.39,1865
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,a06c8ff043abea0528ee44171e2140a2,606.93,8,8,75.87,1866
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,08084d990eb3f53af056ccbc1730c8a7,606.79,12,12,50.57,1867
Bài 10 - Xếp hạng seller theo tổng doanh thu và số lượng đơn hàng,35b96509602ec4b7da831b5cd73ff2c2,606.45,2,2,303.23,1868
